/muse/elements/alpha_absolute,"([2], 0.8303979635238647, 0.48640522360801697, 0.5473681092262268, 1.3518097400665283)"
/muse/elements/delta_absolute,"([0], 1.1708312034606934, 0.9611215591430664, 0.8614494204521179, 1.510562777519226)"
/muse/elements/theta_absolute,"([1], 0.8366735577583313, 1.0508147478103638, 0.4965830147266388, 1.1905592679977417)"
/muse/elements/gamma_absolute,"([4], 0.6563519835472107, 0.9024139642715454, 0.1589566320180893, 1.355056881904602)"
/muse/elements/alpha_absolute,"([2], 0.8303979635238647, 0.5197046995162964, 0.5331242084503174, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 0.9793060421943665, 1.0184276103973389, 0.5062974095344543, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.1708312034606934, 0.8199847340583801, 0.8150419592857361, 1.510562777519226)"
/muse/elements/theta_absolute,"([1], 0.8366735577583313, 0.8895930647850037, 0.46134012937545776, 1.1905592679977417)"
/muse/elements/gamma_absolute,"([4], 0.6563519835472107, 0.7907682061195374, 0.10503452271223068, 1.355056881904602)"
/muse/elements/alpha_absolute,"([2], 0.8303979635238647, 0.5371277928352356, 0.5331242084503174, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 0.9793060421943665, 0.9832748770713806, 0.45817631483078003, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.1708312034606934, 0.7194177508354187, 0.7715162038803101, 1.510562777519226)"
/muse/elements/theta_absolute,"([1], 0.8366735577583313, 0.7801682949066162, 0.42845234274864197, 1.1905592679977417)"
/muse/elements/gamma_absolute,"([4], 0.6563519835472107, 0.7189303636550903, 0.08773043751716614, 1.355056881904602)"
/muse/elements/alpha_absolute,"([2], 0.8303979635238647, 0.5005577802658081, 0.3434148132801056, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 0.9793060421943665, 0.8172209858894348, 0.4032326936721802, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.1708312034606934, 0.18015041947364807, 0.6340742707252502, 1.510562777519226)"
/muse/elements/theta_absolute,"([1], 0.8366735577583313, -0.08052576333284378, 0.1555086076259613, 1.1905592679977417)"
/muse/elements/gamma_absolute,"([4], 0.6563519835472107, 0.6002808809280396, 0.12945331633090973, 1.355056881904602)"
/muse/elements/alpha_absolute,"([2], 0.8303979635238647, 0.5411655306816101, 0.4413004517555237, 1.3518097400665283)"
/muse/elements/gamma_absolute,"([4], 0.6563519835472107, 0.6156661510467529, 0.12661437690258026, 1.355056881904602)"
/muse/elements/delta_absolute,"([0], 1.1708312034606934, 0.26729217171669006, 0.5414522290229797, 1.510562777519226)"
/muse/elements/beta_absolute,"([3], 0.9793060421943665, 0.8001805543899536, 0.4139474332332611, 1.4712625741958618)"
/muse/elements/theta_absolute,"([1], 0.8366735577583313, 0.00501622399315238, 0.06462831050157547, 1.1905592679977417)"
/muse/elements/alpha_absolute,"([2], 0.8303979635238647, 0.6096177101135254, 0.4883674681186676, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 0.9793060421943665, 0.7955832481384277, 0.4014570116996765, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.1708312034606934, 0.4282597005367279, 0.4977726936340332, 1.510562777519226)"
/muse/elements/gamma_absolute,"([4], 0.6563519835472107, 0.6672431826591492, 0.10206615924835205, 1.355056881904602)"
/muse/elements/theta_absolute,"([1], 0.8366735577583313, 0.15489712357521057, 0.08935946226119995, 1.1905592679977417)"
/muse/elements/alpha_absolute,"([2], 0.8303979635238647, 0.6096177101135254, 0.4883674681186676, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 0.9793060421943665, 0.8024331331253052, 0.38745811581611633, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.1708312034606934, 0.43916448950767517, 0.5060523748397827, 1.510562777519226)"
/muse/elements/gamma_absolute,"([4], 0.6563519835472107, 0.6703253388404846, 0.10121148079633713, 1.355056881904602)"
/muse/elements/theta_absolute,"([1], 0.8366735577583313, 0.1503189206123352, 0.1046707034111023, 1.1905592679977417)"
/muse/elements/alpha_absolute,"([2], 0.8303979635238647, 0.6135594844818115, 0.48402729630470276, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 0.9793060421943665, 0.8256202936172485, 0.33442845940589905, 1.4712625741958618)"
/muse/elements/theta_absolute,"([1], 0.8366735577583313, 0.18440212309360504, 0.14932329952716827, 1.1905592679977417)"
/muse/elements/gamma_absolute,"([4], 0.6563519835472107, 0.63178551197052, 0.12124638259410858, 1.355056881904602)"
/muse/elements/delta_absolute,"([0], 1.1708312034606934, 0.5364277958869934, 0.5323952436447144, 1.510562777519226)"
/muse/elements/alpha_absolute,"([2], 0.8303979635238647, 0.6229430437088013, 0.48122847080230713, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 0.9793060421943665, 0.8432081341743469, 0.33288782835006714, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.1708312034606934, 0.5652520656585693, 0.5309975147247314, 1.510562777519226)"
/muse/elements/gamma_absolute,"([4], 0.6563519835472107, 0.6429197192192078, 0.13829128444194794, 1.355056881904602)"
/muse/elements/theta_absolute,"([1], 0.8366735577583313, 0.21538473665714264, 0.17097657918930054, 1.1905592679977417)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.6479611992835999, 0.4803462326526642, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 0.9101464748382568, 0.413314551115036, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, 0.7853735685348511, 0.4905861020088196, 1.510562777519226)"
/muse/elements/theta_absolute,"([1], 1.5493474006652832, 0.3657163381576538, 0.22129619121551514, 1.1905592679977417)"
/muse/elements/gamma_absolute,"([4], 1.226814866065979, 0.7250097393989563, 0.16355471312999725, 1.355056881904602)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.5992344617843628, 0.2882053852081299, 1.3518097400665283)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, 0.8242197632789612, 0.2719811499118805, 1.510562777519226)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 0.9935608506202698, 0.42210090160369873, 1.4712625741958618)"
/muse/elements/theta_absolute,"([1], 1.5493474006652832, 0.33003759384155273, 0.08640201389789581, 1.1905592679977417)"
/muse/elements/gamma_absolute,"([4], 1.226814866065979, 0.6943288445472717, 0.19091714918613434, 1.355056881904602)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.5253251791000366, 0.40154406428337097, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 1.0201983451843262, 0.5011496543884277, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, 0.9484105110168457, 0.3048667013645172, 1.510562777519226)"
/muse/elements/theta_absolute,"([1], 1.5493474006652832, 0.47344323992729187, 0.09371484816074371, 1.1905592679977417)"
/muse/elements/gamma_absolute,"([4], 1.226814866065979, 0.7335846424102783, 0.2738679349422455, 1.355056881904602)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.5070699453353882, 0.4821978211402893, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 1.012441873550415, 0.4911375641822815, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, 1.0147974491119385, 0.66334468126297, 1.510562777519226)"
/muse/elements/gamma_absolute,"([4], 1.226814866065979, 0.7751579880714417, 0.2918541133403778, 1.355056881904602)"
/muse/elements/theta_absolute,"([1], 1.5493474006652832, 0.5102519392967224, 0.08315356820821762, 1.1905592679977417)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.5070699453353882, 0.482258677482605, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 1.012441873550415, 0.47622424364089966, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, 1.0147974491119385, 0.662422239780426, 1.510562777519226)"
/muse/elements/theta_absolute,"([1], 1.5493474006652832, 0.5102519392967224, 0.06671667098999023, 1.1905592679977417)"
/muse/elements/gamma_absolute,"([4], 1.226814866065979, 0.7751579880714417, 0.3077142834663391, 1.355056881904602)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.5578160881996155, 0.3152829110622406, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 0.7310264706611633, 0.4442574679851532, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, 0.02895575761795044, 0.499300479888916, 1.510562777519226)"
/muse/elements/theta_absolute,"([1], 1.5493474006652832, 0.24415384232997894, 0.00327196903526783, 1.1905592679977417)"
/muse/elements/gamma_absolute,"([4], 1.226814866065979, 0.80775386095047, 0.22883683443069458, 1.355056881904602)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.585216224193573, 0.18787826597690582, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 0.7850304841995239, 0.4517441689968109, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, 0.05149668827652931, 0.31151580810546875, 1.510562777519226)"
/muse/elements/gamma_absolute,"([4], 1.226814866065979, 0.786177396774292, 0.18670439720153809, 1.355056881904602)"
/muse/elements/theta_absolute,"([1], 1.5493474006652832, 0.2369222640991211, -0.07131016999483109, 1.1905592679977417)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.6020625233650208, 0.048321086913347244, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 0.8049371838569641, 0.4644296169281006, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, 0.03337591141462326, 0.1832999736070633, 1.510562777519226)"
/muse/elements/theta_absolute,"([1], 1.5493474006652832, 0.1648326814174652, -0.11408399790525436, 1.1905592679977417)"
/muse/elements/gamma_absolute,"([4], 1.226814866065979, 0.8001415133476257, 0.17138510942459106, 1.355056881904602)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.6028319001197815, 0.044184233993291855, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 0.7944730520248413, 0.4499038755893707, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, 0.028577212244272232, 0.15292790532112122, 1.510562777519226)"
/muse/elements/theta_absolute,"([1], 1.5493474006652832, 0.15659667551517487, -0.12246208637952805, 1.1905592679977417)"
/muse/elements/gamma_absolute,"([4], 1.226814866065979, 0.8079589605331421, 0.17990455031394958, 1.355056881904602)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.6026845574378967, 0.043036166578531265, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 0.7743067741394043, 0.3865821957588196, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, -0.025402748957276344, 0.021568456664681435, 1.510562777519226)"
/muse/elements/theta_absolute,"([1], 1.5493474006652832, 0.07635986059904099, -0.1413217931985855, 1.1905592679977417)"
/muse/elements/gamma_absolute,"([4], 1.226814866065979, 0.7657680511474609, 0.21113334596157074, 1.355056881904602)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.4648731052875519, 0.19211700558662415, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 0.7660794258117676, 0.36633583903312683, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, -0.015425489284098148, -0.07446395605802536, 1.510562777519226)"
/muse/elements/theta_absolute,"([1], 1.5493474006652832, -0.02723763883113861, -0.02283736690878868, 1.1905592679977417)"
/muse/elements/gamma_absolute,"([4], 1.226814866065979, 0.7674705386161804, 0.21345160901546478, 1.355056881904602)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.3576434552669525, 0.3702714443206787, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 0.7312145829200745, 0.3428754210472107, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, -0.07103041559457779, -0.14419162273406982, 1.510562777519226)"
/muse/elements/theta_absolute,"([1], 1.5493474006652832, -0.0970136821269989, 0.012627511285245419, 1.1905592679977417)"
/muse/elements/gamma_absolute,"([4], 1.226814866065979, 0.7755910158157349, 0.23043406009674072, 1.355056881904602)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.2624172866344452, 0.38429462909698486, 1.3518097400665283)"
/muse/elements/theta_absolute,"([1], 1.5493474006652832, -0.1255161166191101, 0.022496938705444336, 1.1905592679977417)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, -0.11018115282058716, -0.18828782439231873, 1.510562777519226)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 0.6980311870574951, 0.32689282298088074, 1.4712625741958618)"
/muse/elements/gamma_absolute,"([4], 1.226814866065979, 0.7758217453956604, 0.24156606197357178, 1.355056881904602)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.21748778223991394, 0.3643154799938202, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 0.6597395539283752, 0.3027518391609192, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, -0.1410013884305954, -0.21432863175868988, 1.510562777519226)"
/muse/elements/theta_absolute,"([1], 1.5493474006652832, -0.13188649713993073, 0.027419205754995346, 1.1905592679977417)"
/muse/elements/gamma_absolute,"([4], 1.226814866065979, 0.7707647085189819, 0.24941809475421906, 1.355056881904602)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.3629986643791199, 0.36023324728012085, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 0.61041659116745, 0.23615321516990662, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, -0.1905480921268463, -0.24919581413269043, 1.510562777519226)"
/muse/elements/gamma_absolute,"([4], 1.226814866065979, 0.6553552746772766, 0.15996049344539642, 1.355056881904602)"
/muse/elements/theta_absolute,"([1], 1.5493474006652832, 0.16682226955890656, 0.04317344352602959, 1.1905592679977417)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.34254634380340576, 0.39827626943588257, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 0.6266963481903076, 0.40489691495895386, 1.4712625741958618)"
/muse/elements/theta_absolute,"([1], 1.5493474006652832, 0.2567046880722046, -0.044577937573194504, 1.1905592679977417)"
/muse/elements/gamma_absolute,"([4], 1.226814866065979, 0.5770127773284912, 0.03907833993434906, 1.355056881904602)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, -0.2156120240688324, -0.10978253930807114, 1.510562777519226)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.34891989827156067, 0.3937007188796997, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 0.6822753548622131, 0.4583936631679535, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, 0.09374304860830307, 0.18449737131595612, 1.510562777519226)"
/muse/elements/theta_absolute,"([1], 1.5493474006652832, 0.36421382427215576, 0.032697007060050964, 1.1905592679977417)"
/muse/elements/gamma_absolute,"([4], 1.226814866065979, 0.5064971446990967, 0.0521472692489624, 1.355056881904602)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 0.6903387904167175, 0.46615472435951233, 1.4712625741958618)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.3472108244895935, 0.3913120627403259, 1.3518097400665283)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, 0.11604294180870056, 0.31904512643814087, 1.510562777519226)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.3447296619415283, 0.3913120627403259, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 0.6945741176605225, 0.47568294405937195, 1.4712625741958618)"
/muse/elements/theta_absolute,"([1], 1.5493474006652832, 0.40068039298057556, 0.1511542648077011, 1.1905592679977417)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, 0.13921043276786804, 0.4204789400100708, 1.510562777519226)"
/muse/elements/gamma_absolute,"([4], 1.226814866065979, 0.49535849690437317, 0.060668688267469406, 1.355056881904602)"
/muse/elements/alpha_absolute,"([2], 1.2773603200912476, 0.3022601306438446, 0.41844624280929565, 1.3518097400665283)"
/muse/elements/beta_absolute,"([3], 1.4741015434265137, 0.7509419918060303, 0.45472270250320435, 1.4712625741958618)"
/muse/elements/delta_absolute,"([0], 1.5722838640213013, 0.28231480717658997, 0.49883410334587097, 1.510562777519226)"
/muse/elements/theta_absolute,"([1], 1.5493474006652832, 0.31974107027053833, 0.19912280142307281, 1.1905592679977417)"
/muse/elements/gamma_absolute,"([4], 1.226814866065979, 0.6362413763999939, 0.23697710037231445, 1.355056881904602)"
/muse/elements/beta_absolute,"([3], 1.0357376337051392, 0.8548598289489746, 0.44148480892181396, 1.2169570922851562)"
/muse/elements/alpha_absolute,"([2], 1.2197598218917847, 0.1999690681695938, 0.39476513862609863, 1.02177894115448)"
/muse/elements/delta_absolute,"([0], 0.9549912810325623, -0.427825003862381, 0.39088672399520874, 1.156832218170166)"
/muse/elements/theta_absolute,"([1], 1.1038023233413696, -0.2899610698223114, 0.11792083084583282, 1.4350063800811768)"
/muse/elements/gamma_absolute,"([4], 0.9220113754272461, 0.7788066864013672, 0.34391069412231445, 1.3496427536010742)"
/muse/elements/alpha_absolute,"([2], 1.228728175163269, 0.1999690681695938, 0.3556656539440155, 1.0296638011932373)"
/muse/elements/beta_absolute,"([3], 1.0796468257904053, 0.8548598289489746, 0.45585450530052185, 1.226413607597351)"
/muse/elements/delta_absolute,"([0], 0.9492725133895874, -0.427825003862381, 0.306700199842453, 1.1636899709701538)"
/muse/elements/gamma_absolute,"([4], 1.0309523344039917, 0.7788066864013672, 0.3890916109085083, 1.3930586576461792)"
/muse/elements/theta_absolute,"([1], 1.1057401895523071, -0.2899610698223114, 0.0649016797542572, 1.394728422164917)"
/muse/elements/alpha_absolute,"([2], 1.2395236492156982, 0.1999690681695938, 0.24159786105155945, 1.0473146438598633)"
/muse/elements/beta_absolute,"([3], 1.1057217121124268, 0.8548598289489746, 0.46004414558410645, 1.2399344444274902)"
/muse/elements/delta_absolute,"([0], 0.9361225962638855, -0.427825003862381, 0.1590924710035324, 1.1924643516540527)"
/muse/elements/theta_absolute,"([1], 1.0952929258346558, -0.2899610698223114, -0.007077372632920742, 1.3522757291793823)"
/muse/elements/gamma_absolute,"([4], 1.1298588514328003, 0.7788066864013672, 0.4500267803668976, 1.4259512424468994)"
/muse/elements/alpha_absolute,"([2], 1.246756911277771, 0.1999690681695938, 0.19925160706043243, 1.0831886529922485)"
/muse/elements/beta_absolute,"([3], 1.1148288249969482, 0.8548598289489746, 0.45732349157333374, 1.2466762065887451)"
/muse/elements/delta_absolute,"([0], 0.9397614002227783, -0.427825003862381, -0.05675226449966431, 1.2440946102142334)"
/muse/elements/theta_absolute,"([1], 1.0808374881744385, -0.2899610698223114, -0.08025278896093369, 1.3162585496902466)"
/muse/elements/gamma_absolute,"([4], 1.2001829147338867, 0.7788066864013672, 0.5096010565757751, 1.441394567489624)"
/muse/elements/alpha_absolute,"([2], 1.246756911277771, 0.1999690681695938, 0.19925160706043243, 1.1564452648162842)"
/muse/elements/beta_absolute,"([3], 1.1148288249969482, 0.8548598289489746, 0.4438219368457794, 1.2390588521957397)"
/muse/elements/delta_absolute,"([0], 0.9397614002227783, -0.427825003862381, -0.6208837032318115, 1.384904384613037)"
/muse/elements/theta_absolute,"([1], 1.0808374881744385, -0.2899610698223114, -0.12241861969232559, 1.2699092626571655)"
/muse/elements/gamma_absolute,"([4], 1.2001829147338867, 0.7788066864013672, 0.5636807084083557, 1.420791745185852)"
/muse/elements/alpha_absolute,"([2], 1.248023509979248, 0.32402658462524414, 0.1453683078289032, 1.3374195098876953)"
/muse/elements/beta_absolute,"([3], 1.186083197593689, 0.8513858318328857, 0.44517752528190613, 1.2741551399230957)"
/muse/elements/delta_absolute,"([0], 0.9631136655807495, -0.17617985606193542, -0.6698312759399414, 1.3586698770523071)"
/muse/elements/theta_absolute,"([1], 1.0774955749511719, -0.16308309137821198, -0.13664180040359497, 1.2811131477355957)"
/muse/elements/gamma_absolute,"([4], 1.2012561559677124, 0.742188036441803, 0.5443112850189209, 1.4023905992507935)"
/muse/elements/alpha_absolute,"([2], 1.287876844406128, 0.08627000451087952, 0.15177489817142487, 1.3910644054412842)"
/muse/elements/beta_absolute,"([3], 1.2402485609054565, 0.8719616532325745, 0.43217721581459045, 1.3239340782165527)"
/muse/elements/delta_absolute,"([0], 0.9845826029777527, -0.1308097243309021, -0.6817699074745178, 1.3824769258499146)"
/muse/elements/theta_absolute,"([1], 1.011560082435608, -0.24011248350143433, -0.16145911812782288, 1.2271617650985718)"
/muse/elements/gamma_absolute,"([4], 1.2341946363449097, 0.7088443040847778, 0.5248062014579773, 1.4078623056411743)"
/muse/elements/alpha_absolute,"([2], 1.2772823572158813, 0.11095648258924484, 0.14245255291461945, 1.3910644054412842)"
/muse/elements/beta_absolute,"([3], 1.247907280921936, 0.8959062099456787, 0.415105938911438, 1.3391953706741333)"
/muse/elements/delta_absolute,"([0], 0.9867093563079834, -0.17980775237083435, -0.6854273676872253, 1.4018993377685547)"
/muse/elements/theta_absolute,"([1], 0.9810019135475159, -0.26280665397644043, -0.1733025461435318, 1.1947383880615234)"
/muse/elements/gamma_absolute,"([4], 1.2517083883285522, 0.7227402329444885, 0.5079919695854187, 1.4122339487075806)"
/muse/elements/alpha_absolute,"([2], 1.2200747728347778, 0.1770029217004776, 0.1382666677236557, 1.3910644054412842)"
/muse/elements/beta_absolute,"([3], 1.245958685874939, 0.9022126197814941, 0.40040135383605957, 1.3546934127807617)"
/muse/elements/delta_absolute,"([0], 0.9862498641014099, -0.22012844681739807, -0.6802889704704285, 1.4246336221694946)"
/muse/elements/theta_absolute,"([1], 0.9470016360282898, -0.26324018836021423, -0.1839507818222046, 1.173937439918518)"
/muse/elements/gamma_absolute,"([4], 1.2522611618041992, 0.7166906595230103, 0.48437681794166565, 1.4059081077575684)"
/muse/elements/alpha_absolute,"([2], 1.12672758102417, 0.40604135394096375, 0.18648386001586914, 1.3910644054412842)"
